@relation weka_TrainingData_driverHabit_park_df_clustered

@attribute Instance_number numeric
@attribute before numeric
@attribute after numeric
@attribute avg numeric
@attribute max numeric
@attribute distance numeric
@attribute second numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6}

@data
425,70.199997,24.299999,-5.1,-7.200001,135.749996,10,cluster6
426,41.399998,31.5,-4.949999,-7.200001,31,3,cluster4
427,39.599998,25.199999,-4.8,-7.200001,37.499999,4,cluster4
428,28.799999,9.9,-4.725,-7.200001,25.749999,5,cluster4
429,28.799999,1.8,-4.5,-7.200001,36.499999,7,cluster4
430,47.699997,0.9,-4.254545,-7.200001,89.249997,12,cluster0
431,55.799999,0.9,-4.223077,-7.200001,124.999997,14,cluster0
432,42.299999,0,-3.253846,-7.200001,83.249998,14,cluster0
433,46.799999,9,-3.15,-7.200001,101.499998,13,cluster0
434,31.5,16.199999,-3.06,-7.200001,43.249999,6,cluster4
435,34.200001,19.799999,-2.88,-7.200001,47.999999,6,cluster4
436,35.099998,15.299999,-2.828571,-7.200001,53.499999,8,cluster4
437,54.899998,41.399998,-2.7,-7.200001,83.499997,6,cluster6
438,23.4,2.7,-5.175,-7.2,17.75,5,cluster4
439,69.299995,6.3,-3.647368,-7.2,217.999996,20,cluster0
440,34.2,5.4,-3.6,-7.2,51.75,9,cluster4
441,9.9,0,-4.95,-7.2,3.5,3,cluster5
442,45.899998,2.7,-4.8,-7.2,73.999998,10,cluster0
443,20.699999,2.7,-4.5,-7.2,18.75,5,cluster4
444,14.4,2.7,-2.925,-7.2,14.5,5,cluster5
445,12.599999,1.8,-2.7,-7.2,10.75,5,cluster5
446,36.899998,0,-3.075,-7.2,66.999998,13,cluster0
447,7.2,0,-7.2,-7.2,2,2,cluster5
448,58.5,51.3,-7.2,-7.2,30.5,2,cluster2
449,11.7,4.5,-7.2,-7.2,4.5,2,cluster5
450,27,9.9,-5.7,-7.2,19.5,4,cluster4
451,16.199999,0,-5.4,-7.2,9.999999,4,cluster5
452,46.8,31.5,-5.1,-7.2,42.25,4,cluster4
453,50.399998,6.3,-4.9,-7.2,79.499998,10,cluster0
454,20.699999,1.8,-4.725,-7.2,13,5,cluster5
455,30.599998,2.7,-4.65,-7.2,29.249999,7,cluster4
456,63.899998,0,-4.564286,-7.2,148.499999,15,cluster0
457,31.5,18,-4.5,-7.2,26.25,4,cluster4
458,22.5,0,-4.5,-7.2,18.25,6,cluster4
459,9,0,-4.5,-7.2,4.5,3,cluster5
460,57.6,0,-4.430769,-7.2,70.472222,14,cluster0
461,26.1,0,-4.35,-7.2,24.5,7,cluster4
462,29.699999,0,-4.242857,-7.2,33.75,8,cluster4
463,49.5,0,-4.125,-7.2,100,13,cluster0
464,40.5,0,-4.05,-7.2,61.749999,11,cluster0
465,8.099999,0,-4.05,-7.2,4.25,3,cluster5
466,32.399998,4.5,-3.985714,-7.2,44.499999,8,cluster4
467,44.1,0.9,-3.927273,-7.2,80.75,12,cluster0
468,53.1,41.4,-3.9,-7.2,53.25,4,cluster6
469,32.4,17.1,-3.825,-7.2,33.25,5,cluster4
470,52.2,36.9,-3.825,-7.2,64.25,5,cluster6
471,45.899998,0,-3.825,-7.2,83.499999,13,cluster0
472,36,0,-3.6,-7.2,54.499999,11,cluster0
473,53.1,13.5,-3.6,-7.2,103.999998,12,cluster0
474,38.7,24.3,-3.6,-7.2,46.999999,5,cluster4
475,37.8,2.7,-3.51,-7.2,68.499999,11,cluster0
476,70.2,53.1,-3.42,-7.2,99.749999,6,cluster6
477,64.799995,34.2,-3.399999,-7.2,140.249997,10,cluster6
478,27,0,-3.375,-7.2,32.25,9,cluster4
479,13.5,0,-3.375,-7.2,11.75,5,cluster5
480,27.9,8.1,-3.3,-7.2,39,7,cluster4
481,9.9,0,-3.3,-7.2,7,4,cluster5
482,34.2,24.3,-3.3,-7.2,34.25,4,cluster4
483,42.3,0,-3.253846,-7.2,94.25,14,cluster0
484,24.3,2.7,-3.085714,-7.2,25.75,8,cluster4
485,9,0,-3,-7.2,6.75,4,cluster5
486,18.9,1.8,-2.85,-7.2,15.249999,7,cluster4
487,68.4,37.8,-2.781818,-7.2,187.499998,12,cluster6
488,33.3,21.599998,-2.34,-7.2,43.499999,6,cluster4
489,10.799999,0,-2.1,-7.2,89.249999,4,cluster4
490,15.299999,5.4,-3.3,-7.2,13.249999,4,cluster5
491,19.799999,0,-4.95,-7.2,11.75,5,cluster5
492,26.099998,4.5,-3.6,-7.2,32.999999,7,cluster4
493,21.599998,0,-3.6,-7.2,22.749999,7,cluster4
494,12.599999,0,-3.15,-7.2,11.249999,5,cluster5
495,15.299999,0,-5.1,-7.199999,9.249999,4,cluster5
496,15.299999,0.9,-4.8,-7.199999,9.499999,4,cluster5
497,14.4,0,-3.6,-7.199999,9.75,5,cluster5
498,28.799999,0,-2.88,-7.199999,48.499999,11,cluster4
499,10.799999,0,-5.399999,-7.199999,4,3,cluster5
500,31.5,16.199999,-5.1,-7.199999,27.749999,4,cluster4
501,28.8,10.799999,-4.5,-7.199999,26.249999,5,cluster4
502,35.1,4.5,-4.371429,-7.199999,41.749999,8,cluster4
503,28.8,2.7,-4.35,-7.199999,27.999999,7,cluster4
504,18,1.8,-4.05,-7.199999,13.5,5,cluster5
505,21.599998,13.5,-4.049999,-7.199999,15.499999,3,cluster4
506,51.3,11.7,-3.96,-7.199999,97.999998,11,cluster0
507,27,0,-3.857143,-7.199999,28.249999,8,cluster4
508,46.8,0,-3.342857,-7.199999,109.749998,15,cluster0
509,53.1,0.9,-3.2625,-7.199999,140.999997,17,cluster0
510,31.5,15.299999,-3.24,-7.199999,41.749999,6,cluster4
511,24.299999,14.4,-4.95,-7.199999,15.5,3,cluster4
512,44.099998,0,-3.675,-7.199999,89.249998,13,cluster0
513,37.799999,0,-3.436364,-7.199999,64.499999,12,cluster0
514,45,14.4,-2.781818,-7.199999,105.999999,12,cluster0
515,23.4,1.8,-2.7,-7.199999,24.249999,9,cluster4
516,27.9,4.5,-3.9,-7.199999,29.249999,7,cluster4
517,39.599998,20.699999,-3.78,-7.199999,48.499998,6,cluster4
518,53.099998,11.7,-2.5875,-7.199999,169.999993,17,cluster0
519,21.599998,14.4,-7.199998,-7.199998,9.999999,2,cluster2
520,35.1,23.4,-5.85,-7.199998,24.749999,3,cluster4
521,26.099998,11.7,-4.799999,-7.199998,20.499999,4,cluster4
522,52.199997,27.9,-3.471428,-7.199998,89.749997,8,cluster6
523,63,35.1,-2.79,-7.199998,150.249999,11,cluster6
524,50.399998,23.4,-2.25,-7.199998,143.499997,13,cluster6
525,61.199997,45.899998,-3.825,-7.199997,71.249999,5,cluster6
526,66.6,45,-2.4,-7.199997,163.749996,10,cluster6
527,51.299999,27,-4.86,-7.199997,65.749999,6,cluster4
528,59.399998,25.199999,-3.42,-7.199997,124.499995,11,cluster6
529,43.246849,20.124611,-4.624448,-6.960579,51.657108,6,cluster4
530,81,35.1,-2.412,-6.300005,364.249993,26,cluster6
531,45.899998,0,-3.825,-6.300003,90.249997,13,cluster0
532,69.299995,38.700001,-3.824999,-6.300003,141.749997,9,cluster6
533,63,56.699997,-6.300003,-6.300003,33.249999,2,cluster2
534,63,56.699997,-5.85,-6.300003,33.249999,3,cluster2
535,66.6,44.1,-4.5,-6.300003,92.499998,6,cluster6
536,52.199997,37.8,-3.599999,-6.300003,61.749998,5,cluster6
537,28.8,10.799999,-4.5,-6.300002,28.999999,5,cluster4
538,81,55.8,-2.8,-6.300002,194.499998,10,cluster6
539,46.8,27.9,-2.7,-6.300002,89.249998,8,cluster6
540,38.7,14.4,-2.43,-6.300002,74.749998,11,cluster0
541,29.699999,5.4,-2.025,-6.300002,56.499998,13,cluster4
542,57.599998,2.7,-4.223077,-6.300001,115.499997,14,cluster0
543,54.899998,20.699999,-3.109091,-6.300001,137.749997,12,cluster6
544,41.399998,23.4,-3,-6.300001,61.749998,7,cluster4
545,37.799999,29.699999,-2.7,-6.300001,38.999999,4,cluster4
546,42.299999,29.699999,-2.52,-6.300001,62.499998,6,cluster6
547,30.599998,12.599999,-6,-6.300001,24.249999,4,cluster4
548,24.3,0,-4.86,-6.300001,19.249999,6,cluster4
549,36,22.5,-4.5,-6.300001,31.25,4,cluster4
550,38.7,0,-4.3,-6.300001,57.749999,10,cluster0
551,39.6,10.799999,-4.114286,-6.300001,58.749999,8,cluster4
552,50.399998,3.6,-3.9,-6.300001,92.249997,13,cluster0
553,30.599998,0,-3.825,-6.300001,41.749999,9,cluster4
554,58.5,20.699999,-3.78,-6.300001,130.499999,11,cluster6
555,18,0,-3.6,-6.300001,16.25,6,cluster5
556,21.599998,0,-3.6,-6.300001,18.499999,7,cluster4
557,28.8,11.7,-3.42,-6.300001,32.999999,6,cluster4
558,29.699999,16.199999,-3.375,-6.300001,34.499999,5,cluster4
559,38.7,29.699999,-3,-6.300001,39.5,4,cluster4
560,40.5,13.5,-3,-6.300001,78.499999,10,cluster0
561,28.8,5.4,-2.925,-6.300001,43.249999,9,cluster4
562,42.3,0,-2.82,-6.300001,82.249999,16,cluster0
563,31.5,12.599999,-2.7,-6.300001,50.749998,8,cluster4
564,33.3,19.8,-2.7,-6.300001,42.999999,6,cluster4
565,40.5,11.7,-2.618182,-6.300001,96.249998,12,cluster0
566,17.1,7.2,-2.475,-6.300001,17.499999,5,cluster5
567,22.5,0,-5.625,-6.3,16,5,cluster4
568,48.6,0,-4.05,-6.3,85.249998,13,cluster0
569,14.4,4.5,-3.3,-6.3,10,4,cluster5
570,11.7,2.7,-2.25,-6.3,12.25,5,cluster5
571,17.1,8.099999,-4.5,-6.3,11,3,cluster5
572,43.199997,0,-3.927272,-6.3,74.499997,12,cluster0
573,13.5,6.3,-3.6,-6.3,7.5,3,cluster5
574,49.5,0,-3.3,-6.3,121.499997,16,cluster0
575,11.7,5.4,-6.3,-6.3,4.75,2,cluster5
576,25.2,18.9,-6.3,-6.3,12.25,2,cluster4
577,39.6,33.3,-6.3,-6.3,20.25,2,cluster2
578,48.6,37.8,-5.4,-6.3,35.75,3,cluster2
579,19.8,0,-4.95,-6.3,5.416667,5,cluster5
580,33.3,24.3,-4.5,-6.3,23.5,3,cluster4
581,44.1,35.1,-4.5,-6.3,32.5,3,cluster4
582,35.1,13.5,-4.32,-6.3,38.25,6,cluster4
583,38.7,0,-4.3,-6.3,45.666665,10,cluster4
584,19.8,2.7,-4.275,-6.3,16,5,cluster5
585,77.4,64.799995,-4.200002,-6.3,78.249999,4,cluster6
586,53.1,0,-4.084615,-6.3,93.749999,14,cluster0
587,32.4,0,-4.05,-6.3,40.5,9,cluster4
588,54,45.9,-4.05,-6.3,41,3,cluster6
589,48.6,40.5,-4.05,-6.3,36.5,3,cluster6
590,40.5,28.8,-3.9,-6.3,37.999999,4,cluster4
591,47.699997,32.399998,-3.825,-6.3,55.249998,5,cluster6
592,59.399998,36.899998,-3.75,-6.3,96.499999,7,cluster6
593,46.8,20.7,-3.728571,-6.3,77.75,8,cluster6
594,33.3,0,-3.7,-6.3,44.749999,10,cluster4
595,40.5,3.6,-3.69,-6.3,59.999998,11,cluster0
596,43.199997,6.3,-3.69,-6.3,81.499998,11,cluster0
597,66.6,11.7,-3.66,-6.3,182.999996,16,cluster0
598,19.8,12.599999,-3.600001,-6.3,12.75,3,cluster5
599,44.1,26.099998,-3.6,-6.3,55.249999,6,cluster4
600,23.4,1.8,-3.6,-6.3,21.25,7,cluster4
601,41.399998,34.2,-3.599999,-6.3,32.249999,3,cluster4
602,44.1,0,-3.392308,-6.3,78.499999,14,cluster0
603,54,44.1,-3.3,-6.3,54.5,4,cluster6
604,27,17.1,-3.3,-6.3,24.5,4,cluster4
605,22.5,12.6,-3.3,-6.3,19,4,cluster4
606,45.899998,0,-3.278571,-6.3,111.499997,15,cluster0
607,32.399998,0,-3.24,-6.3,52.999999,11,cluster4
608,34.2,0,-3.109091,-6.3,56,12,cluster0
609,36.9,21.6,-3.06,-6.3,52,6,cluster4
610,30.599998,0,-3.06,-6.3,43.749998,11,cluster4
611,47.699997,21.599998,-2.9,-6.3,98.499998,10,cluster6
612,42.3,25.199999,-2.85,-6.3,66.499999,7,cluster4
613,55.8,10.799999,-2.8125,-6.3,158.499998,17,cluster0
614,24.3,8.1,-2.7,-6.3,34.25,7,cluster4
615,45,18,-2.7,-6.3,102.749998,11,cluster6
616,51.3,27.9,-2.6,-6.3,116.499998,10,cluster6
617,15.299999,5.4,-2.475,-6.3,15.5,5,cluster5
618,27,0,-2.7,-6.3,46.749999,11,cluster4
619,12.599999,0,-4.2,-6.3,5.75,4,cluster5
620,6.3,0,-6.3,-6.3,1.75,2,cluster5
621,54.899998,0,-3.921428,-6.3,126.499997,15,cluster0
622,10.799999,0,-3.6,-6.3,7.5,4,cluster5
623,17.1,0,-2.85,-6.3,19.999999,7,cluster4
624,8.099999,0,-2.7,-6.3,6,4,cluster5
625,11.7,2.7,-2.25,-6.3,10.75,5,cluster5
626,6.3,0,-6.3,-6.3,1.75,2,cluster5
627,9,0,-4.5,-6.3,4.25,3,cluster5
628,18,0,-4.5,-6.3,14,5,cluster5
629,7.2,0,-3.6,-6.3,3.75,3,cluster5
630,8.099999,0,-2.7,-6.3,6,4,cluster5
631,9.9,0,-2.475,-6.299999,8,5,cluster5
632,15.299999,6.3,-4.5,-6.299999,9.499999,3,cluster5
633,22.5,0,-3.75,-6.299999,21.75,7,cluster4
634,13.5,3.6,-3.3,-6.299999,10,4,cluster5
635,33.3,0,-2.378571,-6.299999,75.999998,15,cluster0
636,27,6.3,-3.45,-6.299999,35.249999,7,cluster4
637,15.299999,9,-6.299999,-6.299999,6.75,2,cluster5
638,19.799999,13.5,-6.299999,-6.299999,9.25,2,cluster5
639,36,18,-4.5,-6.299999,38.999999,5,cluster4
640,55.799999,39.599998,-4.05,-6.299999,65.749997,5,cluster6
641,21.599998,13.5,-4.049999,-6.299999,15.249999,3,cluster4
642,50.399998,20.699999,-3.7125,-6.299999,95.499997,9,cluster6
643,58.5,0,-3.65625,-6.299999,139.499996,17,cluster0
644,36,0,-3.6,-6.299999,57.249999,11,cluster0
645,30.599998,23.4,-3.599999,-6.299999,23.249999,3,cluster4
646,43.199997,22.5,-3.449999,-6.299999,63.499999,7,cluster4
647,19.799999,6.3,-3.375,-6.299999,15.5,5,cluster5
648,39.599998,0,-3.3,-6.299999,63.249997,13,cluster0
649,32.399998,0,-3.24,-6.299999,54.749998,11,cluster4
650,72.900002,45,-3.1,-6.299999,162.999996,10,cluster6
651,23.4,9,-2.88,-6.299999,31.249999,6,cluster4
652,39.599998,5.4,-2.85,-6.299999,84.499998,13,cluster0
653,58.5,33.299999,-2.8,-6.299999,129.749999,10,cluster6
654,40.5,8.099999,-2.7,-6.299999,82.749998,13,cluster0
655,59.399998,27.9,-2.423077,-6.299999,169.749996,14,cluster6
656,50.399998,42.299999,-4.049999,-6.299999,39.249999,3,cluster6
657,41.399998,0,-3.763636,-6.299999,61.249998,12,cluster0
658,35.099998,27.9,-3.599999,-6.299999,25.499999,3,cluster4
659,29.699999,0,-2.97,-6.299999,48.249998,11,cluster4
660,36.899998,16.199999,-2.957143,-6.299999,64.499998,8,cluster4
661,61.199997,54.899998,-6.299999,-6.299999,32.249999,2,cluster2
662,29.699999,23.4,-6.299999,-6.299999,14.75,2,cluster4
663,23.4,4.5,-4.725,-6.299999,20.499999,5,cluster4
664,54.899998,38.7,-4.05,-6.299999,64.249998,5,cluster6
665,20.699999,9,-3.9,-6.299999,17.749999,4,cluster4
666,21.599998,7.2,-3.6,-6.299999,20.749999,5,cluster4
667,35.1,0,-3.51,-6.299999,49.75,11,cluster4
668,33.3,19.8,-3.375,-6.299999,35.249999,5,cluster4
669,21.599998,11.7,-3.299999,-6.299999,16.999999,4,cluster4
670,52.199997,9.9,-3.253846,-6.299999,112.499997,14,cluster0
671,19.8,3.6,-3.24,-6.299999,19.75,6,cluster4
672,20.699999,4.5,-3.24,-6.299999,24.999999,6,cluster4
673,49.5,0,-3.09375,-6.299999,123.249998,17,cluster0
674,15.299999,0,-3.06,-6.299999,13.249999,6,cluster5
675,42.3,18,-3.0375,-6.299999,77.499999,9,cluster6
676,36,0,-2.769231,-6.299999,83.249998,14,cluster0
677,16.199999,5.4,-2.7,-6.299999,12.999999,5,cluster5
678,12.599999,4.5,-2.7,-6.299999,10.999999,4,cluster5
679,58.5,25.199999,-2.378572,-6.299999,187.999994,15,cluster6
680,22.5,3.6,-2.3625,-6.299999,30.499999,9,cluster4
681,40.5,11.7,-4.8,-6.299998,49.749999,7,cluster4
682,53.1,44.1,-4.5,-6.299998,40.999999,3,cluster6
683,67.5,53.1,-3.6,-6.299998,85.499999,5,cluster6
684,32.399998,10.799999,-3.6,-6.299998,40.749998,7,cluster4
685,59.399998,22.5,-3.354545,-6.299998,132.499998,12,cluster6
686,36,16.199999,-3.3,-6.299998,49.999999,7,cluster4
687,36.899998,18,-3.15,-6.299998,55.749999,7,cluster4
688,34.2,6.3,-3.1,-6.299998,53.749998,10,cluster4
689,57.6,48.6,-3,-6.299998,60.499999,4,cluster6
690,32.399998,11.7,-2.5875,-6.299998,55.749998,9,cluster4
691,73.799995,59.399998,-2.399999,-6.299995,124.249997,7,cluster6
692,66.6,61.199997,-5.400003,-5.400003,35.499999,2,cluster6
693,48.6,35.1,-3.375,-5.400003,55.999999,5,cluster6
694,49.5,43.199997,-3.150002,-5.400003,39.249999,3,cluster6
695,54.899998,22.5,-2.945454,-5.400003,123.999998,12,cluster6
696,68.4,51.3,-2.442857,-5.400003,135.499997,8,cluster6
697,50.399998,43.199997,-2.4,-5.400003,53.249999,4,cluster6
698,50.399998,3.6,-2.4,-5.400003,140.999995,22,cluster0
699,59.399998,43.199997,-2.314286,-5.400003,117.999996,8,cluster6
700,54.899998,38.7,-2.025,-5.400003,116.499999,9,cluster6
701,37.8,32.399998,-5.400002,-5.400002,19.499999,2,cluster4
702,36,30.599998,-5.400002,-5.400002,18.499999,2,cluster4
703,55.8,0,-3.72,-5.400002,128.749998,16,cluster0
704,27,19.8,-3.6,-5.400002,18.999999,3,cluster4
705,49.5,0,-3.535714,-5.400002,105.499996,15,cluster0
706,43.199997,26.099998,-3.42,-5.400002,57.999997,6,cluster4
707,40.5,15.299999,-3.15,-5.400002,66.999999,9,cluster4
708,30.599998,18,-3.149999,-5.400002,32.749999,5,cluster4
709,36,14.4,-3.085714,-5.400002,59.749999,8,cluster4
710,37.8,28.8,-3,-5.400002,36.249999,4,cluster4
711,43.199997,31.5,-2.924999,-5.400002,51.999999,5,cluster4
712,44.1,9.9,-2.85,-5.400002,90.999999,13,cluster0
713,39.6,19.8,-2.828571,-5.400002,68.249999,8,cluster4
714,52.199997,14.4,-2.7,-5.400002,152.249995,15,cluster0
715,36.899998,21.599998,-2.55,-5.400002,54.749998,7,cluster4
716,37.8,21.599998,-2.314286,-5.400002,69.499999,8,cluster4
717,56.699997,48.6,-2.024999,-5.400002,72.499999,5,cluster6
718,55.799999,50.399998,-5.400002,-5.400002,29.499999,2,cluster2
719,39.599998,32.399998,-3.6,-5.400002,30.499999,3,cluster4
720,36.899998,1.8,-3.190909,-5.400002,57.749998,12,cluster0
721,40.5,2.7,-3.15,-5.400002,76.999998,13,cluster0
722,63,43.199997,-2.828572,-5.400002,115.749996,8,cluster6
723,50.399998,31.5,-2.7,-5.400002,90.499998,8,cluster6
724,70.199997,57.599998,-2.52,-5.400002,107.749997,6,cluster6
725,29.699999,7.2,-2.5,-5.400002,54.999998,10,cluster4
726,65.699997,26.099998,-2.329412,-5.400002,237.249993,18,cluster6
727,41.399998,26.099998,-2.185714,-5.400002,74.749998,8,cluster6
728,53.099998,47.699997,-5.400002,-5.400002,27.999999,2,cluster2
729,69.299995,41.399998,-3.4875,-5.400002,139.999994,9,cluster6
730,53.099998,40.5,-2.52,-5.400002,77.499997,6,cluster6
731,64.799995,39.599998,-2.290909,-5.400002,174.999995,12,cluster6
732,13.5,8.099999,-5.400001,-5.400001,6,2,cluster5
733,18.9,8.099999,-5.4,-5.400001,11.25,3,cluster5
734,23.4,9,-3.6,-5.400001,23.75,5,cluster4
735,25.199999,5.4,-3.3,-5.400001,32.249999,7,cluster4
736,47.699997,21.599998,-3.2625,-5.400001,88.499998,9,cluster6
737,42.3,29.699999,-3.15,-5.400001,51.5,5,cluster4
738,22.5,3.6,-2.7,-5.400001,28.499999,8,cluster4
739,28.8,6.3,-2.25,-5.400001,56.499999,11,cluster4
740,18,7.2,-2.7,-5.400001,17.499999,5,cluster5
741,16.199999,8.099999,-2.7,-5.400001,14.499999,4,cluster5
742,29.699999,0.9,-3.6,-5.400001,40.749998,9,cluster4
743,19.799999,0,-3.3,-5.400001,17.499999,7,cluster4
744,11.7,6.3,-5.4,-5.4,5,2,cluster5
745,11.7,2.7,-4.5,-5.4,5.75,3,cluster5
746,17.1,4.5,-3.15,-5.4,12.5,5,cluster5
747,11.7,0.9,-2.7,-5.4,7,5,cluster5
748,13.5,0,-2.7,-5.4,10.75,6,cluster5
749,19.8,2.7,-2.442857,-5.4,26.5,8,cluster4
750,16.199999,6.3,-4.95,-5.4,9.5,3,cluster5
751,9.9,0,-2.475,-5.4,6.75,5,cluster5
752,10.799999,1.8,-2.25,-5.4,9.75,5,cluster5
753,72.9,67.5,-5.4,-5.4,39,2,cluster6
754,49.5,44.1,-5.4,-5.4,26,2,cluster2
755,22.5,17.1,-5.4,-5.4,11,2,cluster4
756,45,39.6,-5.4,-5.4,23.5,2,cluster2
757,37.8,18,-4.95,-5.4,38.75,5,cluster4
758,65.7,56.699997,-4.500001,-5.4,50.749999,3,cluster6
759,17.1,8.099999,-4.5,-5.4,10.25,3,cluster5
760,27.9,18.9,-4.5,-5.4,19.25,3,cluster4
761,18.9,2.7,-4.05,-5.4,14.25,5,cluster5
762,21.599998,9.9,-3.899999,-5.4,16.749999,4,cluster4
763,28.8,1.8,-3.857143,-5.4,39.25,8,cluster4
764,34.2,0,-3.8,-5.4,31.222222,10,cluster4
765,45,0,-3.75,-5.4,85.25,13,cluster0
766,22.5,0,-3.75,-5.4,20.25,7,cluster4
767,43.199997,6.3,-3.69,-5.4,75.499997,11,cluster0
768,22.5,8.099999,-3.6,-5.4,20.749999,5,cluster4
769,38.7,24.3,-3.6,-5.4,44,5,cluster4
770,14.4,0,-3.6,-5.4,8,5,cluster5
771,7.2,0,-3.6,-5.4,2.5,3,cluster5
772,34.2,23.4,-3.6,-5.4,31,4,cluster4
773,25.199999,0,-3.6,-5.4,28.499999,8,cluster4
774,36.899998,15.299999,-3.6,-5.4,51.999999,7,cluster4
775,27.9,0,-3.4875,-5.4,37.5,9,cluster4
776,28.8,11.7,-3.42,-5.4,32.25,6,cluster4
777,35.1,21.599998,-3.375001,-5.4,40.249999,5,cluster4
778,17.1,3.6,-3.375,-5.4,15.749999,5,cluster5
779,24.3,14.4,-3.3,-5.4,22.25,4,cluster4
780,21.599998,1.8,-3.3,-5.4,24.499999,7,cluster4
781,45.899998,0,-3.278571,-5.4,94.999997,15,cluster0
782,28.8,12.599999,-3.24,-5.4,34.999999,6,cluster4
783,34.2,11.7,-3.214286,-5.4,50.5,8,cluster4
784,33.3,20.699999,-3.15,-5.4,35.999999,5,cluster4
785,36,23.4,-3.15,-5.4,43.5,5,cluster4
786,18.9,0,-3.15,-5.4,18.499999,7,cluster4
787,12.599999,0,-3.15,-5.4,8,5,cluster5
788,26.099998,13.5,-3.149999,-5.4,27.249999,5,cluster4
789,21.599998,9,-3.149999,-5.4,21.749999,5,cluster4
790,35.1,7.2,-3.1,-5.4,61.249999,10,cluster4
791,63,47.699997,-3.060001,-5.4,93.249999,6,cluster6
792,57.6,0.9,-3.031579,-5.4,180.5,20,cluster0
793,25.2,16.2,-3,-5.4,23,4,cluster4
794,22.5,13.5,-3,-5.4,21.249999,4,cluster4
795,53.1,41.399998,-2.925,-5.4,66.499999,5,cluster6
796,48.6,19.8,-2.88,-5.4,112.249998,11,cluster6
797,32.399998,0.9,-2.863636,-5.4,55.749998,12,cluster4
798,36,16.199999,-2.828572,-5.4,61.749999,8,cluster4
799,33.3,0,-2.775,-5.4,61.999999,13,cluster0
800,38.7,25.199999,-2.7,-5.4,52.749999,6,cluster4
801,17.1,9,-2.7,-5.4,15.75,4,cluster5
802,72.9,62.1,-2.7,-5.4,92.249999,5,cluster6
803,41.399998,30.599998,-2.7,-5.4,49.499998,5,cluster4
804,21.599998,0,-2.7,-5.4,26.749999,9,cluster4
805,33.3,0,-2.561538,-5.4,70.999998,14,cluster0
806,24.3,11.7,-2.52,-5.4,31,6,cluster4
807,27.9,18,-2.475,-5.4,32.25,5,cluster4
808,68.4,48.6,-2.475,-5.4,154.249999,9,cluster6
809,25.199999,15.299999,-2.475,-5.4,27.249999,5,cluster4
810,31.5,0,-2.423077,-5.4,52.499999,14,cluster0
811,75.6,68.4,-2.4,-5.4,78.749999,4,cluster6
812,54.899998,33.3,-2.4,-5.4,126.749998,10,cluster6
813,23.4,11.7,-2.34,-5.4,29.25,6,cluster4
814,11.7,0,-2.34,-5.4,9.75,6,cluster5
815,42.3,26.099998,-2.314286,-5.4,77.249999,8,cluster6
816,9,0,-2.25,-5.4,8.25,5,cluster5
817,49.5,40.5,-2.25,-5.4,60.749999,5,cluster6
818,9,0,-2.25,-5.4,5.25,5,cluster5
819,52.199997,36.899998,-2.185714,-5.4,98.999998,8,cluster6
820,49.5,30.599998,-2.1,-5.4,115.499998,10,cluster6
821,31.5,0,-2.1,-5.4,64.75,16,cluster0
822,26.099998,7.2,-2.1,-5.4,48.249998,10,cluster4
823,11.7,0,-1.95,-5.4,13,7,cluster5
824,27,11.7,-1.9125,-5.4,49.999998,9,cluster4
825,22.5,13.5,-1.8,-5.4,28.75,6,cluster4
826,34.2,4.5,-1.665,-5.4,103.999998,21,cluster0
827,7.2,1.8,-5.4,-5.4,2.5,2,cluster5
828,19.799999,0,-3.3,-5.4,21.75,7,cluster4
829,27,5.4,-3.085714,-5.4,36.999999,8,cluster4
830,21.599998,0,-3.085714,-5.4,22.999999,8,cluster4
831,14.4,5.4,-2.25,-5.4,15.749999,5,cluster5
832,18.9,13.5,-5.4,-5.4,9,2,cluster5
833,29.699999,24.299999,-5.4,-5.4,14.999999,2,cluster4
834,37.799999,0,-3.78,-5.4,65.499998,11,cluster0
835,29.699999,22.5,-3.599999,-5.4,21.249999,3,cluster4
836,54.899998,0,-3.43125,-5.4,141.749995,17,cluster0
837,32.399998,18.9,-3.375,-5.4,34.999998,5,cluster4
838,36.899998,1.8,-3.190909,-5.4,55.749997,12,cluster0
839,25.199999,17.1,-2.699999,-5.4,23.25,4,cluster4
840,30.599998,10.799999,-2.2,-5.4,57.249999,10,cluster4
841,15.299999,7.2,-2.025,-5.4,14.999999,5,cluster5
842,9.9,0,-4.95,-5.4,4.25,3,cluster5
843,16.199999,0,-2.7,-5.4,17.499999,7,cluster5
844,12.599999,0,-2.52,-5.4,11.5,6,cluster5
845,30.599998,18.9,-2.34,-5.4,38.249999,6,cluster4
846,35.099998,23.4,-1.95,-5.4,53.499999,7,cluster4
847,5.4,0,-5.4,-5.4,1.5,2,cluster5
848,20.699999,0,-3.45,-5.4,23.499999,7,cluster4
849,17.1,0,-3.42,-5.4,17.25,6,cluster5
850,9.9,0,-3.3,-5.4,6.25,4,cluster5
851,6.3,0,-3.15,-5.4,3.25,3,cluster5
852,8.099999,0,-2.7,-5.4,5.75,4,cluster5
853,14.4,5.4,-4.5,-5.399999,8.5,3,cluster5
854,10.799999,3.6,-3.6,-5.399999,5.5,3,cluster5
855,31.5,2.7,-3.2,-5.399999,52.999999,10,cluster4
856,16.199999,5.4,-2.7,-5.399999,16.249999,5,cluster5
