61,0,-20,-59,34,4,1
59,1,-58,-58,17,2,1
69,16,-27,-50,42,3,1
51,0,-25,-50,28,3,1
49,0,-49,-49,13,2,1
38,0,-38,-38,10,2,1
54,21,-33,-33,21,2,1
113,49,-16,-32,96,5,1
33,0,-11,-31,26,4,1
29,0,-29,-29,8,2,1
29,0,-29,-29,8,2,1
47,8,-13,-29,23,4,1
29,0,-3,-28,72,10,1
32,0,-16,-27,16,3,1
92,66,-26,-26,44,2,1
26,0,-26,-26,7,2,1
43,0,-4,-25,96,12,1
89,0,-6,-25,157,15,1
35,0,-18,-24,13,3,1
58,28,-15,-24,38,3,1
47,0,-5,-24,87,11,1
55,0,-14,-23,33,5,1
33,0,-8,-23,30,5,1
40,3,-4,-22,39,9,1
60,39,-22,-22,28,2,1
45,0,-8,-22,29,7,1
45,0,-6,-21,62,8,1
28,0,-6,-21,13,6,1
55,0,-4,-21,162,16,1
53,0,-8,-21,52,8,1
20,0,-20,-20,6,2,1
59,40,-20,-20,27,2,1
52,26,-5,-19,75,6,1
40,0,-10,-19,21,5,1
19,0,-19,-19,5,2,1
21,0,-4,-18,27,6,1
44,0,-4,-18,73,13,1
23,0,-11,-18,8,3,1
46,27,-9,-18,33,3,1
58,0,-6,-18,90,11,1
33,0,-5,-18,29,8,1
50,0,-7,-18,45,8,1
22,0,-7,-18,7,4,1
23,0,-11,-18,11,3,1
19,0,-5,-18,20,5,1
22,0,-4,-17,34,7,1
17,0,-17,-17,5,2,1
27,1,-9,-17,14,4,1
40,5,-9,-17,25,5,1
42,0,-5,-17,59,9,1
55,0,-5,-17,95,11,1
26,0,-4,-16,20,7,1
57,8,-5,-16,91,10,1
47,5,-8,-16,37,6,1
20,0,-7,-16,7,4,1
55,0,-4,-16,133,14,1
43,0,-6,-16,57,8,1
35,4,-6,-16,27,6,1
47,10,-5,-16,71,8,1
67,0,-4,-16,186,16,1
16,0,-16,-16,4,2,1
70,21,-3,-16,174,17,1
34,0,-3,-15,55,11,1
54,0,-5,-15,90,13,1
54,7,-9,-15,51,6,1
63,23,-8,-15,75,6,1
55,0,-5,-15,94,12,1
22,0,-4,-15,32,7,1
28,0,-5,-15,17,7,1
54,39,-8,-15,41,3,1
19,0,-4,-15,24,6,1
45,22,-3,-15,96,9,1
15,0,-15,-15,4,2,1
25,8,-2,-15,12,4,1
45,26,-9,-14,28,3,1
23,3,-7,-14,10,4,1
20,5,-14,-14,7,2,1
28,0,-7,-14,13,5,1
70,4,-6,-14,101,12,1
23,0,-6,-14,18,5,1
40,25,-8,-14,25,3,1
77,46,-8,-14,80,5,1
43,1,-4,-14,44,10,1
24,0,-12,-14,11,3,1
28,6,-11,-14,13,3,1
50,26,-8,-14,42,4,1
75,0,-6,-14,157,13,1
16,3,-13,-13,5,2,1
46,0,-4,-13,104,13,1
54,0,-6,-13,77,10,1
46,19,-4,-13,73,7,1
58,0,-4,-13,144,16,1
86,27,-5,-13,212,13,1
59,27,-5,-13,87,7,1
58,0,-7,-13,66,9,1
41,1,-7,-13,50,7,1
23,10,-13,-13,9,2,1
45,0,-9,-13,39,6,1
41,20,-7,-13,31,4,1
29,2,-7,-13,23,5,1
38,0,-6,-13,32,7,1
28,0,-6,-13,25,6,1
19,0,-6,-13,14,4,1
15,0,-5,-13,12,4,1
52,36,-8,-13,38,3,1
35,14,-7,-13,24,4,1
31,10,-10,-13,16,3,1
19,0,-10,-12,7,3,1
56,18,-4,-12,128,11,1
55,20,-9,-12,51,5,1
25,9,-2,-12,21,6,1
12,0,-12,-12,3,2,1
55,14,-8,-12,59,6,1
62,47,-8,-12,44,3,1
56,4,-3,-12,146,18,1
23,9,-7,-12,12,3,1
47,0,-8,-12,46,7,1
34,3,-5,-12,33,7,1
53,12,-5,-12,102,9,1
44,12,-4,-12,59,9,1
12,0,-12,-12,3,2,1
47,0,-6,-12,63,9,1
16,0,-5,-12,6,4,1
23,1,-4,-12,22,7,1
54,3,-3,-12,163,21,1
35,0,-4,-11,65,11,1
63,39,-3,-11,102,8,1
47,0,-5,-11,63,10,1
46,0,-5,-11,67,10,1
38,12,-4,-11,45,7,1
33,12,-3,-11,56,8,1
53,0,-7,-11,70,9,1
30,0,-6,-11,24,6,1
32,0,-5,-11,30,7,1
21,6,-5,-11,14,4,1
70,0,-5,-11,170,16,1
50,22,-5,-11,71,7,1
32,9,-5,-11,39,6,1
50,31,-3,-11,84,7,1
48,23,-3,-11,105,10,1
23,5,-6,-11,14,4,1
13,0,-6,-11,6,3,1
38,0,-5,-11,42,9,1
55,0,-4,-11,105,15,1
13,2,-11,-11,4,2,1
37,3,-4,-11,59,9,1
14,1,-4,-11,8,4,1
11,0,-6,-11,6,3,1
13,0,-1,-11,30,10,1
26,0,-7,-11,20,5,1
10,0,-3,-10,9,4,1
51,18,-5,-10,88,8,1
58,48,-10,-10,30,2,1
43,24,-3,-10,67,7,1
12,0,-2,-10,9,7,1
33,0,-4,-10,49,9,1
45,15,-7,-10,41,5,1
46,14,-5,-10,68,8,1
44,32,-4,-10,45,4,1
68,34,-4,-10,149,10,1
54,5,-7,-10,59,8,1
23,5,-6,-10,13,4,1
50,0,-5,-10,81,11,1
63,1,-4,-10,181,17,1
36,8,-3,-10,77,11,1
46,0,-5,-10,60,10,1
10,0,-10,-10,3,2,1
